tweet_id,Text,created_at,cleaned_text,tokens,processed_tokens,final_text,is_relevant,similarity_score,is_semantically_relevant,is_relevant_keyword,is_relevant_similarity
1659999236514103296,CONCERN: Health officials say at least six people have died from gastrointestinal infection in Tshwane. 50 people have been admitted at Jubilee hospital in Hammanskraal. However it is not known if the infection is Cholera or typhoid or any other waterborne diseases. https://t.co/FS4BI4HTym,2023-05-20 19:07:13+00:00,concern health officials say at least six people have died from gastrointestinal infection in tshwane people have been admitted at jubilee hospital in hammanskraal however it is not known if the infection is cholera or typhoid or any other waterborne diseases,"['concern', 'health', 'officials', 'say', 'at', 'least', 'six', 'people', 'have', 'died', 'from', 'gastrointestinal', 'infection', 'in', 'tshwane', 'people', 'have', 'been', 'admitted', 'at', 'jubilee', 'hospital', 'in', 'hammanskraal', 'however', 'it', 'is', 'not', 'known', 'if', 'the', 'infection', 'is', 'cholera', 'or', 'typhoid', 'or', 'any', 'other', 'waterborne', 'diseases']","['concern', 'health', 'official', 'say', 'least', 'six', 'people', 'died', 'gastrointestinal', 'infection', 'tshwane', 'people', 'admitted', 'jubilee', 'hospital', 'hammanskraal', 'however', 'known', 'infection', 'cholera', 'typhoid', 'waterborne', 'disease']",concern health official say least six people died gastrointestinal infection tshwane people admitted jubilee hospital hammanskraal however known infection cholera typhoid waterborne disease,True,0.50332755,True,True,True
1659990061696405506,@Lucia_lucey @eNCA I read about the cholera outbreak in South Africa 2 months ago warning ppl not to drink tap water so thatâs not much of a prophecy since it was in the news ð¤£ð¤£,2023-05-20 18:30:46+00:00,i read about the cholera outbreak in south africa months ago warning ppl not to drink tap water so thats not much of a prophecy since it was in the news,"['i', 'read', 'about', 'the', 'cholera', 'outbreak', 'in', 'south', 'africa', 'months', 'ago', 'warning', 'ppl', 'not', 'to', 'drink', 'tap', 'water', 'so', 'thats', 'not', 'much', 'of', 'a', 'prophecy', 'since', 'it', 'was', 'in', 'the', 'news']","['read', 'cholera', 'outbreak', 'south', 'africa', 'month', 'ago', 'warning', 'ppl', 'drink', 'tap', 'water', 'thats', 'much', 'prophecy', 'since', 'news']",read cholera outbreak south africa month ago warning ppl drink tap water thats much prophecy since news,True,0.5679214,True,False,True
1659978797821591554,"One billion people at risk of cholera, UN warns
https://t.co/HC4OetqZCn",2023-05-20 17:46:00+00:00,one billion people at risk of cholera un warns,"['one', 'billion', 'people', 'at', 'risk', 'of', 'cholera', 'un', 'warns']","['one', 'billion', 'people', 'risk', 'cholera', 'un', 'warns']",one billion people risk cholera un warns,True,0.54430306,True,False,True
1659975538545500161,I see the Conservative consensus is that the government should inflict a death blow to the NHS just as a cholera outbreak gets underway.,2023-05-20 17:33:03+00:00,i see the conservative consensus is that the government should inflict a death blow to the nhs just as a cholera outbreak gets underway,"['i', 'see', 'the', 'conservative', 'consensus', 'is', 'that', 'the', 'government', 'should', 'inflict', 'a', 'death', 'blow', 'to', 'the', 'nhs', 'just', 'as', 'a', 'cholera', 'outbreak', 'gets', 'underway']","['see', 'conservative', 'consensus', 'government', 'inflict', 'death', 'blow', 'nh', 'cholera', 'outbreak', 'get', 'underway']",see conservative consensus government inflict death blow nh cholera outbreak get underway,True,0.50049126,True,False,True
1659975087154425856,@eNCA @EXGymOtakuTop Sounds like a cholera outbreak,2023-05-20 17:31:16+00:00,sounds like a cholera outbreak,"['sounds', 'like', 'a', 'cholera', 'outbreak']","['sound', 'like', 'cholera', 'outbreak']",sound like cholera outbreak,True,0.5620307,True,False,True
1659974532180979712,"Lessons learnt in the COVID-19 pandemic about how to ramp up vaccine production could help ease Africaâs cholera outbreak, according to @MoetiTshidi, WHO regional director for Africa
@SciDevNetSSA @buguzi https://t.co/dHt8lUSmHb",2023-05-20 17:29:03+00:00,lessons learnt in the covid pandemic about how to ramp up vaccine production could help ease africas cholera outbreak according to who regional director for africa,"['lessons', 'learnt', 'in', 'the', 'covid', 'pandemic', 'about', 'how', 'to', 'ramp', 'up', 'vaccine', 'production', 'could', 'help', 'ease', 'africas', 'cholera', 'outbreak', 'according', 'to', 'who', 'regional', 'director', 'for', 'africa']","['lesson', 'learnt', 'covid', 'pandemic', 'ramp', 'vaccine', 'production', 'could', 'help', 'ease', 'africa', 'cholera', 'outbreak', 'according', 'regional', 'director', 'africa']",lesson learnt covid pandemic ramp vaccine production could help ease africa cholera outbreak according regional director africa,True,0.4935235,False,True,False
1659974280157753344,"CCC has contributed to the cholera outbreak, we need to vote CCC councilors out. https://t.co/tBuc9mIlMF",2023-05-20 17:28:03+00:00,ccc has contributed to the cholera outbreak we need to vote ccc councilors out,"['ccc', 'has', 'contributed', 'to', 'the', 'cholera', 'outbreak', 'we', 'need', 'to', 'vote', 'ccc', 'councilors', 'out']","['ccc', 'contributed', 'cholera', 'outbreak', 'need', 'vote', 'ccc', 'councilors']",ccc contributed cholera outbreak need vote ccc councilors,True,0.50638586,True,False,True
1659974214064001025,What infection? Is it cholera?,2023-05-20 17:27:48+00:00,what infection is it cholera,"['what', 'infection', 'is', 'it', 'cholera']","['infection', 'cholera']",infection cholera,True,0.6944092,True,False,True
1659968847351541760,"1bn Nigerians, 42 countries at risk of cholera â UN agencies #billion #Nigerian #countries #risk #cholera #UN #agencies https://t.co/rL0sIGZJd7",2023-05-20 17:06:28+00:00,bn nigerians countries at risk of cholera un agencies,"['bn', 'nigerians', 'countries', 'at', 'risk', 'of', 'cholera', 'un', 'agencies']","['bn', 'nigerian', 'country', 'risk', 'cholera', 'un', 'agency']",bn nigerian country risk cholera un agency,True,0.5149801,True,False,True
1659963821849473025,@IwriteOK Leftest agenda: Not contracting Cholera from drinking shit water,2023-05-20 16:46:30+00:00,leftest agenda not contracting cholera from drinking shit water,"['leftest', 'agenda', 'not', 'contracting', 'cholera', 'from', 'drinking', 'shit', 'water']","['leftest', 'agenda', 'contracting', 'cholera', 'drinking', 'shit', 'water']",leftest agenda contracting cholera drinking shit water,True,0.5143127,True,False,True
1659963083689799680,"One billion people in 43 countries face cholera risk, amid 'bleak' outlook | UN News - https://t.co/vUnShXtxyM #GoogleAlerts",2023-05-20 16:43:34+00:00,one billion people in countries face cholera risk amid 'bleak' outlook un news,"['one', 'billion', 'people', 'in', 'countries', 'face', 'cholera', 'risk', 'amid', ""'bleak"", ""'"", 'outlook', 'un', 'news']","['one', 'billion', 'people', 'country', 'face', 'cholera', 'risk', 'amid', ""'bleak"", ""'"", 'outlook', 'un', 'news']",one billion people country face cholera risk amid 'bleak ' outlook un news,True,0.5928547,True,False,True
1659960889842311170,"Cholera claims 2 lives in Zvimba, dozen hospitalised https://t.co/wqv0zkyyAR @CWGH1 @MoHCCZim @williamzambezi @NicolaWatson13 @nickmangwana @healthtimeszim",2023-05-20 16:34:51+00:00,cholera claims lives in zvimba dozen hospitalised,"['cholera', 'claims', 'lives', 'in', 'zvimba', 'dozen', 'hospitalised']","['cholera', 'claim', 'life', 'zvimba', 'dozen', 'hospitalised']",cholera claim life zvimba dozen hospitalised,True,0.56002074,True,False,True
1659954710634266626,"@Karabo_Mokgoko Vibrio Cholera outbreak at the police academy in Hammanskraal, the area has a problem of safe clean  water, each year we investigate an outbreak of a sort in this area",2023-05-20 16:10:18+00:00,vibrio cholera outbreak at the police academy in hammanskraal the area has a problem of safe clean water each year we investigate an outbreak of a sort in this area,"['vibrio', 'cholera', 'outbreak', 'at', 'the', 'police', 'academy', 'in', 'hammanskraal', 'the', 'area', 'has', 'a', 'problem', 'of', 'safe', 'clean', 'water', 'each', 'year', 'we', 'investigate', 'an', 'outbreak', 'of', 'a', 'sort', 'in', 'this', 'area']","['vibrio', 'cholera', 'outbreak', 'police', 'academy', 'hammanskraal', 'area', 'problem', 'safe', 'clean', 'water', 'year', 'investigate', 'outbreak', 'sort', 'area']",vibrio cholera outbreak police academy hammanskraal area problem safe clean water year investigate outbreak sort area,True,0.55096185,True,False,True
1659953953063280640,@mpendulo_981 The news didnât say anything about cholera they said itâs gastrointestinal. Hammanskraal has had water issues before loadshedding ever existed.,2023-05-20 16:07:17+00:00,the news didnt say anything about cholera they said its gastrointestinal hammanskraal has had water issues before loadshedding ever existed,"['the', 'news', 'didnt', 'say', 'anything', 'about', 'cholera', 'they', 'said', 'its', 'gastrointestinal', 'hammanskraal', 'has', 'had', 'water', 'issues', 'before', 'loadshedding', 'ever', 'existed']","['news', 'didnt', 'say', 'anything', 'cholera', 'said', 'gastrointestinal', 'hammanskraal', 'water', 'issue', 'loadshedding', 'ever', 'existed']",news didnt say anything cholera said gastrointestinal hammanskraal water issue loadshedding ever existed,True,0.5875027,True,False,True
1659952329917964288,"The health department says six people have died and over 50 received medical care after presenting with gastro-intestinal symptoms in Hammanskraal, north of Pretoria and it has warned there is a rise in Cholera cases.
https://t.co/DGVXRZwfXI https://t.co/btaVSSf0TL",2023-05-20 16:00:50+00:00,the health department says six people have died and over received medical care after presenting with gastrointestinal symptoms in hammanskraal north of pretoria and it has warned there is a rise in cholera cases,"['the', 'health', 'department', 'says', 'six', 'people', 'have', 'died', 'and', 'over', 'received', 'medical', 'care', 'after', 'presenting', 'with', 'gastrointestinal', 'symptoms', 'in', 'hammanskraal', 'north', 'of', 'pretoria', 'and', 'it', 'has', 'warned', 'there', 'is', 'a', 'rise', 'in', 'cholera', 'cases']","['health', 'department', 'say', 'six', 'people', 'died', 'received', 'medical', 'care', 'presenting', 'gastrointestinal', 'symptom', 'hammanskraal', 'north', 'pretoria', 'warned', 'rise', 'cholera', 'case']",health department say six people died received medical care presenting gastrointestinal symptom hammanskraal north pretoria warned rise cholera case,True,0.5218774,True,False,True
1659948931806277632,Cholera cases on the rise in South Africa https://t.co/hVyOi0zLAJ,2023-05-20 15:47:20+00:00,cholera cases on the rise in south africa,"['cholera', 'cases', 'on', 'the', 'rise', 'in', 'south', 'africa']","['cholera', 'case', 'rise', 'south', 'africa']",cholera case rise south africa,True,0.5776769,True,False,True
1659946031881043968,"Cholera claims 2 lives in Zvimba, dozen hospitalised https://t.co/nD5bzNrSws",2023-05-20 15:35:48+00:00,cholera claims lives in zvimba dozen hospitalised,"['cholera', 'claims', 'lives', 'in', 'zvimba', 'dozen', 'hospitalised']","['cholera', 'claim', 'life', 'zvimba', 'dozen', 'hospitalised']",cholera claim life zvimba dozen hospitalised,True,0.56002074,True,False,True
1659945280333070337,"I am not a all shocked by the outbreak of gastroenteritis in Hammanskraal. The water situation in that place has been neglected by the City of Tshwane for ages. 
A cholera  outbreak is next",2023-05-20 15:32:49+00:00,i am not a all shocked by the outbreak of gastroenteritis in hammanskraal the water situation in that place has been neglected by the city of tshwane for ages a cholera outbreak is next,"['i', 'am', 'not', 'a', 'all', 'shocked', 'by', 'the', 'outbreak', 'of', 'gastroenteritis', 'in', 'hammanskraal', 'the', 'water', 'situation', 'in', 'that', 'place', 'has', 'been', 'neglected', 'by', 'the', 'city', 'of', 'tshwane', 'for', 'ages', 'a', 'cholera', 'outbreak', 'is', 'next']","['shocked', 'outbreak', 'gastroenteritis', 'hammanskraal', 'water', 'situation', 'place', 'neglected', 'city', 'tshwane', 'age', 'cholera', 'outbreak', 'next']",shocked outbreak gastroenteritis hammanskraal water situation place neglected city tshwane age cholera outbreak next,True,0.53844565,True,False,True
1659940079844962304,The Health Department says six people have died and over 50 received medical care after presenting with gastro-intestinal symptoms in Hammanskraal north of Pretoria and it has also warned there is a rise in Cholera cases in the country.#sabcnews,2023-05-20 15:12:09+00:00,the health department says six people have died and over received medical care after presenting with gastrointestinal symptoms in hammanskraal north of pretoria and it has also warned there is a rise in cholera cases in the country,"['the', 'health', 'department', 'says', 'six', 'people', 'have', 'died', 'and', 'over', 'received', 'medical', 'care', 'after', 'presenting', 'with', 'gastrointestinal', 'symptoms', 'in', 'hammanskraal', 'north', 'of', 'pretoria', 'and', 'it', 'has', 'also', 'warned', 'there', 'is', 'a', 'rise', 'in', 'cholera', 'cases', 'in', 'the', 'country']","['health', 'department', 'say', 'six', 'people', 'died', 'received', 'medical', 'care', 'presenting', 'gastrointestinal', 'symptom', 'hammanskraal', 'north', 'pretoria', 'also', 'warned', 'rise', 'cholera', 'case', 'country']",health department say six people died received medical care presenting gastrointestinal symptom hammanskraal north pretoria also warned rise cholera case country,True,0.5080832,True,False,True
1659938796786561026,Beware of cholera: Cases rising as six people die of gastrointestinal infections in Tshwane https://t.co/LtUvu0P8IL,2023-05-20 15:07:03+00:00,beware of cholera cases rising as six people die of gastrointestinal infections in tshwane,"['beware', 'of', 'cholera', 'cases', 'rising', 'as', 'six', 'people', 'die', 'of', 'gastrointestinal', 'infections', 'in', 'tshwane']","['beware', 'cholera', 'case', 'rising', 'six', 'people', 'die', 'gastrointestinal', 'infection', 'tshwane']",beware cholera case rising six people die gastrointestinal infection tshwane,True,0.5836786,True,False,True
1659936004445294592,@IwriteOK Back in my day we took our cholera and died like men,2023-05-20 14:55:58+00:00,back in my day we took our cholera and died like men,"['back', 'in', 'my', 'day', 'we', 'took', 'our', 'cholera', 'and', 'died', 'like', 'men']","['back', 'day', 'took', 'cholera', 'died', 'like', 'men']",back day took cholera died like men,True,0.5167556,True,False,True
